date,timestamp,ISO8601,hr (count/min),power (watt),cadence (count/min),distance (meter),speed (m/s),lap,since_start
9:43:22.000 AM,1770475402.000,2026-02-07T09:43:22.000-0500,126,99,84,12388.600,5.985,2,1840
9:43:23.000 AM,1770475403.000,2026-02-07T09:43:23.000-0500,126,100,85,12395.970,6.281,2,1841
9:43:24.000 AM,1770475404.000,2026-02-07T09:43:24.000-0500,126,156,66,12403.290,6.901,2,1842
9:43:25.000 AM,1770475405.000,2026-02-07T09:43:25.000-0500,126,203,69,12409.530,6.956,2,1843
9:43:26.000 AM,1770475406.000,2026-02-07T09:43:26.000-0500,126,188,73,12415.160,7.122,2,1844
9:43:27.000 AM,1770475407.000,2026-02-07T09:43:27.000-0500,125,166,76,12425.280,7.418,2,1845
9:43:28.000 AM,1770475408.000,2026-02-07T09:43:28.000-0500,125,145,77,12433.020,7.985,2,1846
9:43:29.000 AM,1770475409.000,2026-02-07T09:43:29.000-0500,125,132,77,12441.840,8.274,2,1847
9:43:30.000 AM,1770475410.000,2026-02-07T09:43:30.000-0500,124,125,78,12451.350,8.398,2,1848
9:43:31.000 AM,1770475411.000,2026-02-07T09:43:31.000-0500,123,121,78,12459.700,8.377,2,1849
9:43:32.000 AM,1770475412.000,2026-02-07T09:43:32.000-0500,123,118,78,12468.050,8.372,2,1850
9:43:33.000 AM,1770475413.000,2026-02-07T09:43:33.000-0500,123,121,78,12476.250,8.497,2,1851
9:43:34.000 AM,1770475414.000,2026-02-07T09:43:34.000-0500,122,123,79,12484.730,8.421,2,1852
9:43:35.000 AM,1770475415.000,2026-02-07T09:43:35.000-0500,122,123,79,12493.120,8.524,2,1853
9:43:36.000 AM,1770475416.000,2026-02-07T09:43:36.000-0500,122,122,79,12501.410,8.460,2,1854
9:43:37.000 AM,1770475417.000,2026-02-07T09:43:37.000-0500,122,121,80,12509.790,8.691,2,1855
9:43:38.000 AM,1770475418.000,2026-02-07T09:43:38.000-0500,122,121,80,12517.700,8.618,2,1856
9:43:39.000 AM,1770475419.000,2026-02-07T09:43:39.000-0500,122,123,80,12526.540,8.600,2,1857
9:43:40.000 AM,1770475420.000,2026-02-07T09:43:40.000-0500,122,122,80,12535.940,8.625,2,1858
9:43:41.000 AM,1770475421.000,2026-02-07T09:43:41.000-0500,122,118,80,12545.310,8.589,2,1859
9:43:42.000 AM,1770475422.000,2026-02-07T09:43:42.000-0500,122,121,80,12553.530,8.572,2,1860
9:43:43.000 AM,1770475423.000,2026-02-07T09:43:43.000-0500,122,125,81,12564.080,8.659,2,1861
9:43:44.000 AM,1770475424.000,2026-02-07T09:43:44.000-0500,123,122,81,12572.410,8.763,2,1862
9:43:45.000 AM,1770475425.000,2026-02-07T09:43:45.000-0500,123,121,81,12580.800,8.758,2,1863
9:43:46.000 AM,1770475426.000,2026-02-07T09:43:46.000-0500,123,122,81,12590.650,8.768,2,1864
9:43:47.000 AM,1770475427.000,2026-02-07T09:43:47.000-0500,123,122,81,12599.560,8.836,2,1865
9:43:48.000 AM,1770475428.000,2026-02-07T09:43:48.000-0500,123,123,82,12607.940,8.742,2,1866
9:43:49.000 AM,1770475429.000,2026-02-07T09:43:49.000-0500,123,124,82,12616.290,8.701,2,1867
9:43:50.000 AM,1770475430.000,2026-02-07T09:43:50.000-0500,123,120,81,12624.650,8.648,2,1868
9:43:51.000 AM,1770475431.000,2026-02-07T09:43:51.000-0500,123,120,81,12633.930,8.911,2,1869
9:43:52.000 AM,1770475432.000,2026-02-07T09:43:52.000-0500,123,126,81,12643.430,8.726,2,1870
9:43:53.000 AM,1770475433.000,2026-02-07T09:43:53.000-0500,123,127,82,12651.780,8.807,2,1871
9:43:54.000 AM,1770475434.000,2026-02-07T09:43:54.000-0500,123,127,82,12660.140,8.697,2,1872
9:43:55.000 AM,1770475435.000,2026-02-07T09:43:55.000-0500,123,124,82,12668.570,8.839,2,1873
9:43:56.000 AM,1770475436.000,2026-02-07T09:43:56.000-0500,123,122,82,12678.900,8.781,2,1874
9:43:57.000 AM,1770475437.000,2026-02-07T09:43:57.000-0500,123,122,82,12687.390,8.881,2,1875
9:43:58.000 AM,1770475438.000,2026-02-07T09:43:58.000-0500,122,119,82,12697.250,8.755,2,1876
9:43:59.000 AM,1770475439.000,2026-02-07T09:43:59.000-0500,122,116,82,12706.020,8.829,2,1877
9:44:00.000 AM,1770475440.000,2026-02-07T09:44:00.000-0500,122,115,82,12715.600,8.808,2,1878
9:44:01.000 AM,1770475441.000,2026-02-07T09:44:01.000-0500,121,115,82,12724.820,8.906,2,1879
9:44:02.000 AM,1770475442.000,2026-02-07T09:44:02.000-0500,121,121,82,12733.160,8.771,2,1880
9:44:03.000 AM,1770475443.000,2026-02-07T09:44:03.000-0500,121,122,82,12741.540,8.742,2,1881
9:44:04.000 AM,1770475444.000,2026-02-07T09:44:04.000-0500,121,119,82,12749.890,8.919,2,1882
9:44:05.000 AM,1770475445.000,2026-02-07T09:44:05.000-0500,121,118,82,12760.310,8.775,2,1883
9:44:06.000 AM,1770475446.000,2026-02-07T09:44:06.000-0500,120,118,82,12768.670,8.863,2,1884
9:44:07.000 AM,1770475447.000,2026-02-07T09:44:07.000-0500,120,120,82,12777.020,8.884,2,1885
9:44:08.000 AM,1770475448.000,2026-02-07T09:44:08.000-0500,120,122,82,12785.380,8.849,2,1886
9:44:09.000 AM,1770475449.000,2026-02-07T09:44:09.000-0500,120,124,82,12795.770,8.921,2,1887
9:44:10.000 AM,1770475450.000,2026-02-07T09:44:10.000-0500,119,131,82,12804.140,8.809,2,1888
9:44:11.000 AM,1770475451.000,2026-02-07T09:44:11.000-0500,119,139,80,12811.870,9.131,2,1889
9:44:12.000 AM,1770475452.000,2026-02-07T09:44:12.000-0500,119,139,79,12822.910,8.993,2,1890
9:44:13.000 AM,1770475453.000,2026-02-07T09:44:13.000-0500,119,139,79,12831.300,9.112,2,1891
9:44:14.000 AM,1770475454.000,2026-02-07T09:44:14.000-0500,118,142,80,12839.640,9.072,2,1892
9:44:15.000 AM,1770475455.000,2026-02-07T09:44:15.000-0500,118,137,80,12850.070,9.271,2,1893
9:44:16.000 AM,1770475456.000,2026-02-07T09:44:16.000-0500,118,127,81,12860.500,9.163,2,1894
9:44:17.000 AM,1770475457.000,2026-02-07T09:44:17.000-0500,118,124,80,12870.930,9.377,2,1895
9:44:18.000 AM,1770475458.000,2026-02-07T09:44:18.000-0500,118,125,80,12879.260,9.263,2,1896
9:44:19.000 AM,1770475459.000,2026-02-07T09:44:19.000-0500,118,125,81,12889.580,9.309,2,1897
9:44:20.000 AM,1770475460.000,2026-02-07T09:44:20.000-0500,118,126,81,12898.040,9.287,2,1898
9:44:21.000 AM,1770475461.000,2026-02-07T09:44:21.000-0500,118,132,81,12908.440,9.339,2,1899
9:44:22.000 AM,1770475462.000,2026-02-07T09:44:22.000-0500,118,135,81,12916.660,9.324,2,1900
9:44:23.000 AM,1770475463.000,2026-02-07T09:44:23.000-0500,118,133,81,12926.260,9.363,2,1901
9:44:24.000 AM,1770475464.000,2026-02-07T09:44:24.000-0500,118,130,81,12935.400,9.324,2,1902
9:44:25.000 AM,1770475465.000,2026-02-07T09:44:25.000-0500,118,127,81,12946.140,9.328,2,1903
9:44:26.000 AM,1770475466.000,2026-02-07T09:44:26.000-0500,118,127,81,12956.230,9.333,2,1904
9:44:27.000 AM,1770475467.000,2026-02-07T09:44:27.000-0500,118,127,82,12965.210,9.339,2,1905
9:44:28.000 AM,1770475468.000,2026-02-07T09:44:28.000-0500,119,123,81,12975.240,9.370,2,1906
9:44:29.000 AM,1770475469.000,2026-02-07T09:44:29.000-0500,119,126,81,12983.590,9.367,2,1907
9:44:30.000 AM,1770475470.000,2026-02-07T09:44:30.000-0500,119,136,81,12994.010,9.409,2,1908
9:44:31.000 AM,1770475471.000,2026-02-07T09:44:31.000-0500,119,140,82,13002.720,9.475,2,1909
9:44:32.000 AM,1770475472.000,2026-02-07T09:44:32.000-0500,119,137,82,13013.720,9.467,2,1910
9:44:33.000 AM,1770475473.000,2026-02-07T09:44:33.000-0500,119,134,82,13024.190,9.526,2,1911
9:44:34.000 AM,1770475474.000,2026-02-07T09:44:34.000-0500,119,128,82,13033.640,9.476,2,1912
9:44:35.000 AM,1770475475.000,2026-02-07T09:44:35.000-0500,119,123,82,13044.070,9.303,2,1913
9:44:36.000 AM,1770475476.000,2026-02-07T09:44:36.000-0500,119,125,82,13052.350,9.370,2,1914
9:44:37.000 AM,1770475477.000,2026-02-07T09:44:37.000-0500,119,129,82,13062.390,9.454,2,1915
9:44:38.000 AM,1770475478.000,2026-02-07T09:44:38.000-0500,118,130,83,13071.110,9.592,2,1916
9:44:39.000 AM,1770475479.000,2026-02-07T09:44:39.000-0500,118,129,83,13081.240,9.527,2,1917
9:44:40.000 AM,1770475480.000,2026-02-07T09:44:40.000-0500,118,128,82,13089.950,9.392,2,1918
9:44:41.000 AM,1770475481.000,2026-02-07T09:44:41.000-0500,118,129,82,13100.880,9.374,2,1919
9:44:42.000 AM,1770475482.000,2026-02-07T09:44:42.000-0500,118,130,82,13110.830,9.480,2,1920
9:44:43.000 AM,1770475483.000,2026-02-07T09:44:43.000-0500,118,122,82,13121.260,9.466,2,1921
9:44:44.000 AM,1770475484.000,2026-02-07T09:44:44.000-0500,118,115,82,13129.590,9.583,2,1922
9:44:45.000 AM,1770475485.000,2026-02-07T09:44:45.000-0500,118,109,81,13139.870,9.345,2,1923
9:44:46.000 AM,1770475486.000,2026-02-07T09:44:46.000-0500,118,114,80,13148.380,9.239,2,1924
9:44:47.000 AM,1770475487.000,2026-02-07T09:44:47.000-0500,118,131,80,13156.560,9.220,2,1925
9:44:48.000 AM,1770475488.000,2026-02-07T09:44:48.000-0500,118,137,81,13168.870,9.409,2,1926
9:44:49.000 AM,1770475489.000,2026-02-07T09:44:49.000-0500,118,132,81,13177.520,9.285,2,1927
9:44:50.000 AM,1770475490.000,2026-02-07T09:44:50.000-0500,118,124,81,13187.840,9.452,2,1928
9:44:51.000 AM,1770475491.000,2026-02-07T09:44:51.000-0500,118,119,81,13196.380,9.208,2,1929
9:44:52.000 AM,1770475492.000,2026-02-07T09:44:52.000-0500,117,125,81,13206.800,9.203,2,1930
9:44:53.000 AM,1770475493.000,2026-02-07T09:44:53.000-0500,117,132,81,13215.240,9.407,2,1931
9:44:54.000 AM,1770475494.000,2026-02-07T09:44:54.000-0500,117,133,81,13225.570,9.349,2,1932
9:44:55.000 AM,1770475495.000,2026-02-07T09:44:55.000-0500,117,132,81,13233.930,9.320,2,1933
9:44:56.000 AM,1770475496.000,2026-02-07T09:44:56.000-0500,117,132,81,13244.830,9.490,2,1934
9:44:57.000 AM,1770475497.000,2026-02-07T09:44:57.000-0500,116,132,82,13254.780,9.406,2,1935
9:44:58.000 AM,1770475498.000,2026-02-07T09:44:58.000-0500,116,132,82,13265.210,9.509,2,1936
9:44:59.000 AM,1770475499.000,2026-02-07T09:44:59.000-0500,116,133,82,13273.560,9.355,2,1937
9:45:00.000 AM,1770475500.000,2026-02-07T09:45:00.000-0500,116,151,83,13283.990,9.467,2,1938
9:45:01.000 AM,1770475501.000,2026-02-07T09:45:01.000-0500,116,198,83,13293.330,9.485,2,1939
9:45:02.000 AM,1770475502.000,2026-02-07T09:45:02.000-0500,116,195,83,13302.560,9.429,2,1940
9:45:03.000 AM,1770475503.000,2026-02-07T09:45:03.000-0500,116,168,83,13311.110,9.484,2,1941
9:45:04.000 AM,1770475504.000,2026-02-07T09:45:04.000-0500,116,127,82,13321.520,9.518,2,1942
9:45:05.000 AM,1770475505.000,2026-02-07T09:45:05.000-0500,116,126,82,13331.090,9.581,2,1943
9:45:06.000 AM,1770475506.000,2026-02-07T09:45:06.000-0500,116,125,83,13340.340,9.603,2,1944
9:45:07.000 AM,1770475507.000,2026-02-07T09:45:07.000-0500,117,123,82,13351.420,9.447,2,1945
9:45:08.000 AM,1770475508.000,2026-02-07T09:45:08.000-0500,117,122,82,13361.190,9.310,2,1946
9:45:09.000 AM,1770475509.000,2026-02-07T09:45:09.000-0500,117,124,82,13371.570,9.465,2,1947
9:45:10.000 AM,1770475510.000,2026-02-07T09:45:10.000-0500,117,127,82,13379.940,9.478,2,1948
9:45:11.000 AM,1770475511.000,2026-02-07T09:45:11.000-0500,117,134,82,13390.260,9.480,2,1949
9:45:12.000 AM,1770475512.000,2026-02-07T09:45:12.000-0500,118,143,83,13398.580,9.729,2,1950
9:45:13.000 AM,1770475513.000,2026-02-07T09:45:13.000-0500,118,147,84,13408.980,9.583,2,1951
9:45:14.000 AM,1770475514.000,2026-02-07T09:45:14.000-0500,118,147,84,13419.390,9.582,2,1952
9:45:15.000 AM,1770475515.000,2026-02-07T09:45:15.000-0500,118,141,84,13427.960,9.854,2,1953
9:45:16.000 AM,1770475516.000,2026-02-07T09:45:16.000-0500,118,140,83,13438.270,9.718,2,1954
9:45:17.000 AM,1770475517.000,2026-02-07T09:45:17.000-0500,118,148,82,13446.740,9.325,2,1955
9:45:18.000 AM,1770475518.000,2026-02-07T09:45:18.000-0500,117,167,80,13459.220,9.317,2,1956
9:45:19.000 AM,1770475519.000,2026-02-07T09:45:19.000-0500,117,164,85,13467.580,8.756,2,1957
9:45:20.000 AM,1770475520.000,2026-02-07T09:45:20.000-0500,117,133,90,13475.870,8.306,2,1958
9:45:21.000 AM,1770475521.000,2026-02-07T09:45:21.000-0500,117,124,87,13484.300,7.919,2,1959
9:45:22.000 AM,1770475522.000,2026-02-07T09:45:22.000-0500,117,142,83,13492.610,7.597,2,1960
9:45:23.000 AM,1770475523.000,2026-02-07T09:45:23.000-0500,117,166,80,13499.180,7.355,2,1961
9:45:24.000 AM,1770475524.000,2026-02-07T09:45:24.000-0500,117,196,77,13506.410,7.097,2,1962
9:45:25.000 AM,1770475525.000,2026-02-07T09:45:25.000-0500,117,213,77,13512.230,7.049,2,1963
9:45:26.000 AM,1770475526.000,2026-02-07T09:45:26.000-0500,117,219,76,13519.850,6.908,2,1964
9:45:27.000 AM,1770475527.000,2026-02-07T09:45:27.000-0500,117,215,77,13525.920,6.993,2,1965
9:45:28.000 AM,1770475528.000,2026-02-07T09:45:28.000-0500,117,207,81,13533.040,6.812,2,1966
9:45:29.000 AM,1770475529.000,2026-02-07T09:45:29.000-0500,117,178,91,13541.370,6.518,2,1967
9:45:30.000 AM,1770475530.000,2026-02-07T09:45:30.000-0500,117,135,94,13547.070,6.101,2,1968
9:45:31.000 AM,1770475531.000,2026-02-07T09:45:31.000-0500,117,118,89,13552.820,5.758,2,1969
9:45:32.000 AM,1770475532.000,2026-02-07T09:45:32.000-0500,117,124,86,13557.570,5.499,2,1970
9:45:33.000 AM,1770475533.000,2026-02-07T09:45:33.000-0500,117,128,86,13563.250,5.401,2,1971
9:45:34.000 AM,1770475534.000,2026-02-07T09:45:34.000-0500,118,127,85,13568.420,5.335,2,1972
9:45:35.000 AM,1770475535.000,2026-02-07T09:45:35.000-0500,118,127,86,13573.670,5.354,2,1973
9:45:36.000 AM,1770475536.000,2026-02-07T09:45:36.000-0500,118,127,87,13578.880,5.334,2,1974
9:45:37.000 AM,1770475537.000,2026-02-07T09:45:37.000-0500,118,121,87,13585.130,5.394,2,1975
9:45:38.000 AM,1770475538.000,2026-02-07T09:45:38.000-0500,119,107,86,13591.310,5.333,2,1976
9:45:39.000 AM,1770475539.000,2026-02-07T09:45:39.000-0500,119,97,85,13597.420,5.335,2,1977
9:45:40.000 AM,1770475540.000,2026-02-07T09:45:40.000-0500,119,97,85,13602.430,5.284,2,1978
9:45:41.000 AM,1770475541.000,2026-02-07T09:45:41.000-0500,120,97,85,13607.920,5.239,2,1979
9:45:42.000 AM,1770475542.000,2026-02-07T09:45:42.000-0500,120,97,84,13612.160,5.253,2,1980
9:45:43.000 AM,1770475543.000,2026-02-07T09:45:43.000-0500,121,98,84,13617.430,5.181,2,1981
9:45:44.000 AM,1770475544.000,2026-02-07T09:45:44.000-0500,121,104,83,13623.340,5.184,2,1982
9:45:45.000 AM,1770475545.000,2026-02-07T09:45:45.000-0500,121,116,85,13627.860,5.188,2,1983
9:45:46.000 AM,1770475546.000,2026-02-07T09:45:46.000-0500,122,118,85,13633.780,5.223,2,1984
9:45:47.000 AM,1770475547.000,2026-02-07T09:45:47.000-0500,122,115,85,13638.290,5.214,2,1985
9:45:48.000 AM,1770475548.000,2026-02-07T09:45:48.000-0500,122,112,84,13643.540,5.213,2,1986
9:45:49.000 AM,1770475549.000,2026-02-07T09:45:49.000-0500,122,111,83,13648.710,5.173,2,1987
9:45:50.000 AM,1770475550.000,2026-02-07T09:45:50.000-0500,122,114,83,13653.870,5.173,2,1988
9:45:51.000 AM,1770475551.000,2026-02-07T09:45:51.000-0500,122,114,82,13658.030,5.132,2,1989
9:45:52.000 AM,1770475552.000,2026-02-07T09:45:52.000-0500,122,120,83,13664.350,5.077,2,1990
9:45:53.000 AM,1770475553.000,2026-02-07T09:45:53.000-0500,122,124,83,13668.800,5.136,2,1991
9:45:54.000 AM,1770475554.000,2026-02-07T09:45:54.000-0500,122,124,83,13674.750,5.116,2,1992
9:45:55.000 AM,1770475555.000,2026-02-07T09:45:55.000-0500,122,126,83,13679.260,5.078,2,1993
9:45:56.000 AM,1770475556.000,2026-02-07T09:45:56.000-0500,122,127,82,13684.530,5.087,2,1994
9:45:57.000 AM,1770475557.000,2026-02-07T09:45:57.000-0500,122,136,83,13688.490,5.054,2,1995
9:45:58.000 AM,1770475558.000,2026-02-07T09:45:58.000-0500,122,142,84,13694.060,5.125,2,1996
9:45:59.000 AM,1770475559.000,2026-02-07T09:45:59.000-0500,122,137,83,13699.980,5.156,2,1997
9:46:00.000 AM,1770475560.000,2026-02-07T09:46:00.000-0500,121,133,83,13705.010,5.161,2,1998
9:46:01.000 AM,1770475561.000,2026-02-07T09:46:01.000-0500,121,133,83,13710.210,5.131,2,1999
9:46:02.000 AM,1770475562.000,2026-02-07T09:46:02.000-0500,121,132,83,13715.060,5.086,2,2000
9:46:03.000 AM,1770475563.000,2026-02-07T09:46:03.000-0500,121,132,83,13721.340,5.149,2,2001
9:46:04.000 AM,1770475564.000,2026-02-07T09:46:04.000-0500,121,134,83,13725.500,5.141,2,2002
9:46:05.000 AM,1770475565.000,2026-02-07T09:46:05.000-0500,121,135,83,13733.150,5.136,2,2003
9:46:06.000 AM,1770475566.000,2026-02-07T09:46:06.000-0500,121,137,83,13737.330,5.104,2,2004
9:46:07.000 AM,1770475567.000,2026-02-07T09:46:07.000-0500,121,137,82,13741.910,5.103,2,2005
9:46:08.000 AM,1770475568.000,2026-02-07T09:46:08.000-0500,121,141,82,13747.750,5.074,2,2006
9:46:09.000 AM,1770475569.000,2026-02-07T09:46:09.000-0500,121,149,82,13752.960,5.025,2,2007
9:46:10.000 AM,1770475570.000,2026-02-07T09:46:10.000-0500,121,151,82,13757.810,5.052,2,2008
9:46:11.000 AM,1770475571.000,2026-02-07T09:46:11.000-0500,121,151,82,13763.330,5.049,2,2009
9:46:12.000 AM,1770475572.000,2026-02-07T09:46:12.000-0500,122,157,82,13768.600,5.124,2,2010
9:46:13.000 AM,1770475573.000,2026-02-07T09:46:13.000-0500,122,161,82,13772.780,5.030,2,2011
9:46:14.000 AM,1770475574.000,2026-02-07T09:46:14.000-0500,122,163,82,13777.990,5.002,2,2012
9:46:15.000 AM,1770475575.000,2026-02-07T09:46:15.000-0500,122,165,81,13782.170,5.047,2,2013
9:46:16.000 AM,1770475576.000,2026-02-07T09:46:16.000-0500,122,168,81,13788.370,5.023,2,2014
9:46:17.000 AM,1770475577.000,2026-02-07T09:46:17.000-0500,123,172,81,13792.790,4.998,2,2015
9:46:18.000 AM,1770475578.000,2026-02-07T09:46:18.000-0500,123,172,81,13797.810,5.017,2,2016
9:46:19.000 AM,1770475579.000,2026-02-07T09:46:19.000-0500,123,173,81,13803.030,5.024,2,2017
9:46:20.000 AM,1770475580.000,2026-02-07T09:46:20.000-0500,123,177,82,13807.500,5.013,2,2018
9:46:21.000 AM,1770475581.000,2026-02-07T09:46:21.000-0500,123,177,81,13813.450,5.024,2,2019
9:46:22.000 AM,1770475582.000,2026-02-07T09:46:22.000-0500,123,174,81,13817.740,5.004,2,2020
9:46:23.000 AM,1770475583.000,2026-02-07T09:46:23.000-0500,123,169,80,13822.840,4.976,2,2021
9:46:24.000 AM,1770475584.000,2026-02-07T09:46:24.000-0500,124,169,80,13827.890,4.939,2,2022
9:46:25.000 AM,1770475585.000,2026-02-07T09:46:25.000-0500,124,170,80,13831.640,4.929,2,2023
9:46:26.000 AM,1770475586.000,2026-02-07T09:46:26.000-0500,124,170,80,13836.750,4.957,2,2024
9:46:27.000 AM,1770475587.000,2026-02-07T09:46:27.000-0500,124,181,80,13842.650,4.961,2,2025
9:46:28.000 AM,1770475588.000,2026-02-07T09:46:28.000-0500,124,183,80,13847.320,4.959,2,2026
9:46:29.000 AM,1770475589.000,2026-02-07T09:46:29.000-0500,123,188,80,13853.070,4.966,2,2027
9:46:30.000 AM,1770475590.000,2026-02-07T09:46:30.000-0500,123,190,80,13857.250,4.936,2,2028
9:46:31.000 AM,1770475591.000,2026-02-07T09:46:31.000-0500,123,180,79,13864.540,4.901,2,2029
9:46:32.000 AM,1770475592.000,2026-02-07T09:46:32.000-0500,124,181,79,13869.700,4.952,2,2030
9:46:33.000 AM,1770475593.000,2026-02-07T09:46:33.000-0500,124,185,79,13874.090,4.886,2,2031
9:46:34.000 AM,1770475594.000,2026-02-07T09:46:34.000-0500,124,186,79,13879.140,4.859,2,2032
9:46:35.000 AM,1770475595.000,2026-02-07T09:46:35.000-0500,124,194,79,13883.270,4.901,2,2033
9:46:36.000 AM,1770475596.000,2026-02-07T09:46:36.000-0500,124,193,80,13889.520,4.928,2,2034
9:46:37.000 AM,1770475597.000,2026-02-07T09:46:37.000-0500,124,188,79,13893.740,4.894,2,2035
9:46:38.000 AM,1770475598.000,2026-02-07T09:46:38.000-0500,125,191,79,13898.960,4.899,2,2036
9:46:39.000 AM,1770475599.000,2026-02-07T09:46:39.000-0500,125,193,78,13904.140,4.860,2,2037
9:46:40.000 AM,1770475600.000,2026-02-07T09:46:40.000-0500,125,193,77,13908.330,4.814,2,2038
9:46:41.000 AM,1770475601.000,2026-02-07T09:46:41.000-0500,125,193,77,13913.550,4.819,2,2039
9:46:42.000 AM,1770475602.000,2026-02-07T09:46:42.000-0500,126,202,78,13917.630,4.792,2,2040
9:46:43.000 AM,1770475603.000,2026-02-07T09:46:43.000-0500,126,201,78,13922.910,4.771,2,2041
9:46:44.000 AM,1770475604.000,2026-02-07T09:46:44.000-0500,127,198,77,13926.080,4.820,2,2042
9:46:45.000 AM,1770475605.000,2026-02-07T09:46:45.000-0500,127,197,77,13932.260,4.772,2,2043
9:46:46.000 AM,1770475606.000,2026-02-07T09:46:46.000-0500,127,195,77,13936.480,4.735,2,2044
9:46:47.000 AM,1770475607.000,2026-02-07T09:46:47.000-0500,128,195,77,13941.730,4.802,2,2045
9:46:48.000 AM,1770475608.000,2026-02-07T09:46:48.000-0500,128,197,77,13946.210,4.792,2,2046
9:46:49.000 AM,1770475609.000,2026-02-07T09:46:49.000-0500,129,197,77,13951.550,4.786,2,2047
9:46:50.000 AM,1770475610.000,2026-02-07T09:46:50.000-0500,129,193,77,13956.190,4.792,2,2048
9:46:51.000 AM,1770475611.000,2026-02-07T09:46:51.000-0500,129,195,77,13960.410,4.781,2,2049
9:46:52.000 AM,1770475612.000,2026-02-07T09:46:52.000-0500,130,200,78,13965.680,4.781,2,2050
9:46:53.000 AM,1770475613.000,2026-02-07T09:46:53.000-0500,130,206,78,13970.760,4.792,2,2051
9:46:54.000 AM,1770475614.000,2026-02-07T09:46:54.000-0500,130,207,78,13974.060,4.792,2,2052
9:46:55.000 AM,1770475615.000,2026-02-07T09:46:55.000-0500,131,205,78,13980.320,4.820,2,2053
9:46:56.000 AM,1770475616.000,2026-02-07T09:46:56.000-0500,131,208,78,13983.950,4.809,2,2054
9:46:57.000 AM,1770475617.000,2026-02-07T09:46:57.000-0500,131,208,78,13990.590,4.779,2,2055
9:46:58.000 AM,1770475618.000,2026-02-07T09:46:58.000-0500,131,208,78,13994.900,4.792,2,2056
9:46:59.000 AM,1770475619.000,2026-02-07T09:46:59.000-0500,131,214,78,13999.670,4.819,2,2057
9:47:00.000 AM,1770475620.000,2026-02-07T09:47:00.000-0500,132,214,78,14006.120,4.814,2,2058
9:47:01.000 AM,1770475621.000,2026-02-07T09:47:01.000-0500,132,209,78,14011.350,4.820,2,2059
9:47:02.000 AM,1770475622.000,2026-02-07T09:47:02.000-0500,132,210,79,14015.770,4.878,2,2060
9:47:03.000 AM,1770475623.000,2026-02-07T09:47:03.000-0500,132,212,79,14020.980,4.854,2,2061
9:47:04.000 AM,1770475624.000,2026-02-07T09:47:04.000-0500,133,217,79,14025.160,4.864,2,2062
9:47:05.000 AM,1770475625.000,2026-02-07T09:47:05.000-0500,133,215,78,14030.150,4.892,2,2063
9:47:06.000 AM,1770475626.000,2026-02-07T09:47:06.000-0500,133,211,78,14035.580,4.839,2,2064
9:47:07.000 AM,1770475627.000,2026-02-07T09:47:07.000-0500,133,206,78,14039.760,4.831,2,2065
9:47:08.000 AM,1770475628.000,2026-02-07T09:47:08.000-0500,133,201,77,14044.960,4.792,2,2066
9:47:09.000 AM,1770475629.000,2026-02-07T09:47:09.000-0500,134,200,77,14049.160,4.779,2,2067
9:47:10.000 AM,1770475630.000,2026-02-07T09:47:10.000-0500,134,199,76,14054.360,4.704,2,2068
9:47:11.000 AM,1770475631.000,2026-02-07T09:47:11.000-0500,134,191,77,14058.470,4.692,2,2069
9:47:12.000 AM,1770475632.000,2026-02-07T09:47:12.000-0500,134,196,77,14063.740,4.724,2,2070
9:47:13.000 AM,1770475633.000,2026-02-07T09:47:13.000-0500,134,201,77,14067.890,4.740,2,2071
9:47:14.000 AM,1770475634.000,2026-02-07T09:47:14.000-0500,134,199,78,14072.710,4.786,2,2072
9:47:15.000 AM,1770475635.000,2026-02-07T09:47:15.000-0500,135,195,84,14077.250,4.703,2,2073
9:47:16.000 AM,1770475636.000,2026-02-07T09:47:16.000-0500,135,171,84,14081.450,4.506,2,2074
9:47:17.000 AM,1770475637.000,2026-02-07T09:47:17.000-0500,135,152,81,14085.660,4.342,2,2075
9:47:18.000 AM,1770475638.000,2026-02-07T09:47:18.000-0500,135,143,79,14090.300,4.210,2,2076
9:47:19.000 AM,1770475639.000,2026-02-07T09:47:19.000-0500,135,150,78,14096.080,4.112,2,2077
9:47:20.000 AM,1770475640.000,2026-02-07T09:47:20.000-0500,135,157,78,14100.270,4.083,2,2078
9:47:21.000 AM,1770475641.000,2026-02-07T09:47:21.000-0500,136,156,79,14103.420,4.043,2,2079
9:47:22.000 AM,1770475642.000,2026-02-07T09:47:22.000-0500,136,154,79,14107.580,4.043,2,2080
9:47:23.000 AM,1770475643.000,2026-02-07T09:47:23.000-0500,136,154,78,14110.880,4.023,2,2081
9:47:24.000 AM,1770475644.000,2026-02-07T09:47:24.000-0500,136,153,78,14115.950,3.996,2,2082
9:47:25.000 AM,1770475645.000,2026-02-07T09:47:25.000-0500,136,156,78,14119.220,3.983,2,2083
9:47:26.000 AM,1770475646.000,2026-02-07T09:47:26.000-0500,136,156,78,14123.260,3.983,2,2084
9:47:27.000 AM,1770475647.000,2026-02-07T09:47:27.000-0500,136,156,78,14127.160,3.975,2,2085
9:47:28.000 AM,1770475648.000,2026-02-07T09:47:28.000-0500,136,158,79,14131.370,3.966,2,2086
9:47:29.000 AM,1770475649.000,2026-02-07T09:47:29.000-0500,136,164,80,14135.580,3.994,2,2087
9:47:30.000 AM,1770475650.000,2026-02-07T09:47:30.000-0500,136,169,80,14139.970,4.012,2,2088
