date,timestamp,ISO8601,hr (count/min),power (watt),cadence (count/min),distance (meter),speed (m/s),lap,since_start
11:55:19.000 AM,1770224119.000,2026-02-04T11:55:19.000-0500,122,163,86,10496.600,6.826,2,1320
11:55:20.000 AM,1770224120.000,2026-02-04T11:55:20.000-0500,123,174,85,10503.680,6.719,2,1321
11:55:21.000 AM,1770224121.000,2026-02-04T11:55:21.000-0500,123,188,85,10508.240,6.763,2,1322
11:55:22.000 AM,1770224122.000,2026-02-04T11:55:22.000-0500,125,191,84,10517.480,6.627,2,1323
11:55:23.000 AM,1770224123.000,2026-02-04T11:55:23.000-0500,125,188,84,10523.840,6.655,2,1324
11:55:24.000 AM,1770224124.000,2026-02-04T11:55:24.000-0500,126,186,84,10530.090,6.672,2,1325
11:55:25.000 AM,1770224125.000,2026-02-04T11:55:25.000-0500,126,180,84,10536.380,6.571,2,1326
11:55:26.000 AM,1770224126.000,2026-02-04T11:55:26.000-0500,127,175,83,10542.680,6.560,2,1327
11:55:27.000 AM,1770224127.000,2026-02-04T11:55:27.000-0500,127,176,83,10550.860,6.571,2,1328
11:55:28.000 AM,1770224128.000,2026-02-04T11:55:28.000-0500,128,176,83,10557.080,6.569,2,1329
11:55:29.000 AM,1770224129.000,2026-02-04T11:55:29.000-0500,129,177,83,10563.480,6.569,2,1330
11:55:30.000 AM,1770224130.000,2026-02-04T11:55:30.000-0500,129,178,83,10569.880,6.514,2,1331
11:55:31.000 AM,1770224131.000,2026-02-04T11:55:31.000-0500,130,188,83,10576.170,6.509,2,1332
11:55:32.000 AM,1770224132.000,2026-02-04T11:55:32.000-0500,130,190,83,10582.460,6.449,2,1333
11:55:33.000 AM,1770224133.000,2026-02-04T11:55:33.000-0500,131,190,84,10588.740,6.570,2,1334
11:55:34.000 AM,1770224134.000,2026-02-04T11:55:34.000-0500,131,188,84,10595.660,6.553,2,1335
11:55:35.000 AM,1770224135.000,2026-02-04T11:55:35.000-0500,132,186,83,10601.320,6.522,2,1336
11:55:36.000 AM,1770224136.000,2026-02-04T11:55:36.000-0500,132,183,83,10608.170,6.492,2,1337
11:55:37.000 AM,1770224137.000,2026-02-04T11:55:37.000-0500,132,185,83,10613.890,6.390,2,1338
11:55:38.000 AM,1770224138.000,2026-02-04T11:55:38.000-0500,133,188,83,10620.670,6.469,2,1339
11:55:39.000 AM,1770224139.000,2026-02-04T11:55:39.000-0500,133,187,83,10628.500,6.461,2,1340
11:55:40.000 AM,1770224140.000,2026-02-04T11:55:40.000-0500,133,186,84,10636.270,6.651,2,1341
11:55:41.000 AM,1770224141.000,2026-02-04T11:55:41.000-0500,133,181,83,10640.780,6.387,2,1342
11:55:42.000 AM,1770224142.000,2026-02-04T11:55:42.000-0500,133,181,83,10647.390,6.514,2,1343
11:55:43.000 AM,1770224143.000,2026-02-04T11:55:43.000-0500,133,186,83,10653.970,6.588,2,1344
11:55:44.000 AM,1770224144.000,2026-02-04T11:55:44.000-0500,133,190,84,10659.950,6.551,2,1345
11:55:45.000 AM,1770224145.000,2026-02-04T11:55:45.000-0500,134,196,84,10668.280,6.564,2,1346
11:55:46.000 AM,1770224146.000,2026-02-04T11:55:46.000-0500,134,195,84,10674.770,6.496,2,1347
11:55:47.000 AM,1770224147.000,2026-02-04T11:55:47.000-0500,134,187,84,10682.080,6.599,2,1348
11:55:48.000 AM,1770224148.000,2026-02-04T11:55:48.000-0500,134,187,84,10689.240,6.635,2,1349
11:55:49.000 AM,1770224149.000,2026-02-04T11:55:49.000-0500,134,187,84,10695.580,6.592,2,1350
11:55:50.000 AM,1770224150.000,2026-02-04T11:55:50.000-0500,134,187,84,10701.800,6.612,2,1351
11:55:51.000 AM,1770224151.000,2026-02-04T11:55:51.000-0500,135,191,84,10708.100,6.490,2,1352
11:55:52.000 AM,1770224152.000,2026-02-04T11:55:52.000-0500,135,194,84,10714.370,6.520,2,1353
11:55:53.000 AM,1770224153.000,2026-02-04T11:55:53.000-0500,135,195,84,10720.670,6.461,2,1354
11:55:54.000 AM,1770224154.000,2026-02-04T11:55:54.000-0500,135,192,84,10728.970,6.654,2,1355
11:55:55.000 AM,1770224155.000,2026-02-04T11:55:55.000-0500,135,191,84,10735.160,6.595,2,1356
11:55:56.000 AM,1770224156.000,2026-02-04T11:55:56.000-0500,136,184,84,10741.590,6.606,2,1357
11:55:57.000 AM,1770224157.000,2026-02-04T11:55:57.000-0500,136,184,83,10747.870,6.619,2,1358
11:55:58.000 AM,1770224158.000,2026-02-04T11:55:58.000-0500,136,189,83,10754.680,6.611,2,1359
11:55:59.000 AM,1770224159.000,2026-02-04T11:55:59.000-0500,137,193,83,10760.440,6.504,2,1360
11:56:00.000 AM,1770224160.000,2026-02-04T11:56:00.000-0500,137,196,84,10766.730,6.523,2,1361
11:56:01.000 AM,1770224161.000,2026-02-04T11:56:01.000-0500,137,199,84,10773.770,6.534,2,1362
11:56:02.000 AM,1770224162.000,2026-02-04T11:56:02.000-0500,137,191,84,10781.370,6.624,2,1363
11:56:03.000 AM,1770224163.000,2026-02-04T11:56:03.000-0500,137,188,84,10787.640,6.589,2,1364
11:56:04.000 AM,1770224164.000,2026-02-04T11:56:04.000-0500,137,183,84,10795.540,6.571,2,1365
11:56:05.000 AM,1770224165.000,2026-02-04T11:56:05.000-0500,137,181,84,10802.300,6.530,2,1366
11:56:06.000 AM,1770224166.000,2026-02-04T11:56:06.000-0500,137,183,83,10808.570,6.478,2,1367
11:56:07.000 AM,1770224167.000,2026-02-04T11:56:07.000-0500,138,184,83,10815.610,6.493,2,1368
11:56:08.000 AM,1770224168.000,2026-02-04T11:56:08.000-0500,138,190,83,10821.150,6.509,2,1369
11:56:09.000 AM,1770224169.000,2026-02-04T11:56:09.000-0500,138,188,83,10828.660,6.532,2,1370
11:56:10.000 AM,1770224170.000,2026-02-04T11:56:10.000-0500,138,186,83,10834.640,6.494,2,1371
11:56:11.000 AM,1770224171.000,2026-02-04T11:56:11.000-0500,138,184,84,10841.330,6.488,2,1372
11:56:12.000 AM,1770224172.000,2026-02-04T11:56:12.000-0500,138,182,84,10848.150,6.482,2,1373
11:56:13.000 AM,1770224173.000,2026-02-04T11:56:13.000-0500,138,182,83,10854.580,6.597,2,1374
11:56:14.000 AM,1770224174.000,2026-02-04T11:56:14.000-0500,138,178,82,10860.950,6.530,2,1375
11:56:15.000 AM,1770224175.000,2026-02-04T11:56:15.000-0500,138,178,82,10867.220,6.504,2,1376
11:56:16.000 AM,1770224176.000,2026-02-04T11:56:16.000-0500,138,178,83,10873.520,6.508,2,1377
11:56:17.000 AM,1770224177.000,2026-02-04T11:56:17.000-0500,138,178,83,10879.760,6.500,2,1378
11:56:18.000 AM,1770224178.000,2026-02-04T11:56:18.000-0500,137,175,82,10888.010,6.398,2,1379
11:56:19.000 AM,1770224179.000,2026-02-04T11:56:19.000-0500,137,172,82,10893.200,6.355,2,1380
11:56:20.000 AM,1770224180.000,2026-02-04T11:56:20.000-0500,137,172,82,10900.670,6.437,2,1381
11:56:21.000 AM,1770224181.000,2026-02-04T11:56:21.000-0500,137,175,82,10907.000,6.414,2,1382
11:56:22.000 AM,1770224182.000,2026-02-04T11:56:22.000-0500,137,178,82,10913.900,6.386,2,1383
11:56:23.000 AM,1770224183.000,2026-02-04T11:56:23.000-0500,137,183,82,10920.690,6.427,2,1384
11:56:24.000 AM,1770224184.000,2026-02-04T11:56:24.000-0500,137,185,82,10925.860,6.421,2,1385
11:56:25.000 AM,1770224185.000,2026-02-04T11:56:25.000-0500,137,185,83,10932.950,6.448,2,1386
11:56:26.000 AM,1770224186.000,2026-02-04T11:56:26.000-0500,137,168,84,10940.320,6.437,2,1387
11:56:27.000 AM,1770224187.000,2026-02-04T11:56:27.000-0500,136,149,85,10946.780,6.431,2,1388
11:56:28.000 AM,1770224188.000,2026-02-04T11:56:28.000-0500,136,130,86,10953.010,6.540,2,1389
11:56:29.000 AM,1770224189.000,2026-02-04T11:56:29.000-0500,136,119,87,10960.380,6.703,2,1390
11:56:30.000 AM,1770224190.000,2026-02-04T11:56:30.000-0500,136,104,89,10966.040,6.905,2,1391
11:56:31.000 AM,1770224191.000,2026-02-04T11:56:31.000-0500,136,103,90,10973.990,7.017,2,1392
11:56:32.000 AM,1770224192.000,2026-02-04T11:56:32.000-0500,136,102,91,10980.430,6.944,2,1393
11:56:33.000 AM,1770224193.000,2026-02-04T11:56:33.000-0500,136,97,91,10988.640,7.053,2,1394
11:56:34.000 AM,1770224194.000,2026-02-04T11:56:34.000-0500,136,116,75,10993.310,7.329,2,1395
11:56:35.000 AM,1770224195.000,2026-02-04T11:56:35.000-0500,135,155,68,11001.210,7.560,2,1396
11:56:36.000 AM,1770224196.000,2026-02-04T11:56:36.000-0500,135,187,71,11009.550,7.962,2,1397
11:56:37.000 AM,1770224197.000,2026-02-04T11:56:37.000-0500,135,185,73,11017.920,8.291,2,1398
11:56:38.000 AM,1770224198.000,2026-02-04T11:56:38.000-0500,135,174,74,11026.090,8.625,2,1399
11:56:39.000 AM,1770224199.000,2026-02-04T11:56:39.000-0500,135,162,77,11036.580,8.756,2,1400
11:56:40.000 AM,1770224200.000,2026-02-04T11:56:40.000-0500,135,157,78,11043.210,8.991,2,1401
11:56:41.000 AM,1770224201.000,2026-02-04T11:56:41.000-0500,135,146,79,11054.240,8.910,2,1402
11:56:42.000 AM,1770224202.000,2026-02-04T11:56:42.000-0500,135,136,79,11065.890,9.003,2,1403
11:56:43.000 AM,1770224203.000,2026-02-04T11:56:43.000-0500,135,135,79,11074.260,9.217,2,1404
11:56:44.000 AM,1770224204.000,2026-02-04T11:56:44.000-0500,134,134,79,11083.850,9.079,2,1405
11:56:45.000 AM,1770224205.000,2026-02-04T11:56:45.000-0500,134,117,79,11093.040,9.282,2,1406
11:56:46.000 AM,1770224206.000,2026-02-04T11:56:46.000-0500,134,117,79,11101.390,9.160,2,1407
11:56:47.000 AM,1770224207.000,2026-02-04T11:56:47.000-0500,134,120,79,11109.810,8.774,2,1408
11:56:48.000 AM,1770224208.000,2026-02-04T11:56:48.000-0500,134,132,79,11120.170,9.200,2,1409
11:56:49.000 AM,1770224209.000,2026-02-04T11:56:49.000-0500,134,139,80,11128.510,9.070,2,1410
11:56:50.000 AM,1770224210.000,2026-02-04T11:56:50.000-0500,134,145,81,11138.780,9.406,2,1411
11:56:51.000 AM,1770224211.000,2026-02-04T11:56:51.000-0500,134,145,81,11147.310,9.279,2,1412
11:56:52.000 AM,1770224212.000,2026-02-04T11:56:52.000-0500,134,144,81,11157.740,9.409,2,1413
11:56:53.000 AM,1770224213.000,2026-02-04T11:56:53.000-0500,133,142,81,11166.100,9.262,2,1414
11:56:54.000 AM,1770224214.000,2026-02-04T11:56:54.000-0500,133,140,81,11175.810,9.291,2,1415
11:56:55.000 AM,1770224215.000,2026-02-04T11:56:55.000-0500,133,133,82,11184.780,9.411,2,1416
11:56:56.000 AM,1770224216.000,2026-02-04T11:56:56.000-0500,133,131,82,11194.630,9.334,2,1417
11:56:57.000 AM,1770224217.000,2026-02-04T11:56:57.000-0500,133,131,82,11203.670,9.380,2,1418
11:56:58.000 AM,1770224218.000,2026-02-04T11:56:58.000-0500,133,137,82,11213.440,9.359,2,1419
11:56:59.000 AM,1770224219.000,2026-02-04T11:56:59.000-0500,133,143,83,11224.130,9.371,2,1420
11:57:00.000 AM,1770224220.000,2026-02-04T11:57:00.000-0500,133,147,83,11234.780,9.504,2,1421
11:57:01.000 AM,1770224221.000,2026-02-04T11:57:01.000-0500,132,150,83,11243.290,9.519,2,1422
11:57:02.000 AM,1770224222.000,2026-02-04T11:57:02.000-0500,132,152,83,11253.640,9.484,2,1423
11:57:03.000 AM,1770224223.000,2026-02-04T11:57:03.000-0500,132,152,82,11263.340,9.509,2,1424
11:57:04.000 AM,1770224224.000,2026-02-04T11:57:04.000-0500,132,153,82,11272.460,9.539,2,1425
11:57:05.000 AM,1770224225.000,2026-02-04T11:57:05.000-0500,132,159,83,11282.000,9.425,2,1426
11:57:06.000 AM,1770224226.000,2026-02-04T11:57:06.000-0500,131,172,83,11291.270,9.583,2,1427
11:57:07.000 AM,1770224227.000,2026-02-04T11:57:07.000-0500,131,179,83,11301.690,9.636,2,1428
11:57:08.000 AM,1770224228.000,2026-02-04T11:57:08.000-0500,131,173,83,11312.120,9.657,2,1429
11:57:09.000 AM,1770224229.000,2026-02-04T11:57:09.000-0500,131,174,83,11322.520,9.503,2,1430
11:57:10.000 AM,1770224230.000,2026-02-04T11:57:10.000-0500,131,176,83,11330.780,9.485,2,1431
11:57:11.000 AM,1770224231.000,2026-02-04T11:57:11.000-0500,131,182,83,11341.320,9.607,2,1432
11:57:12.000 AM,1770224232.000,2026-02-04T11:57:12.000-0500,131,179,83,11351.710,9.624,2,1433
11:57:13.000 AM,1770224233.000,2026-02-04T11:57:13.000-0500,131,177,83,11360.100,9.627,2,1434
11:57:14.000 AM,1770224234.000,2026-02-04T11:57:14.000-0500,131,177,83,11370.540,9.583,2,1435
11:57:15.000 AM,1770224235.000,2026-02-04T11:57:15.000-0500,131,178,83,11378.890,9.500,2,1436
11:57:16.000 AM,1770224236.000,2026-02-04T11:57:16.000-0500,131,179,82,11389.300,9.412,2,1437
11:57:17.000 AM,1770224237.000,2026-02-04T11:57:17.000-0500,131,178,82,11399.740,9.457,2,1438
11:57:18.000 AM,1770224238.000,2026-02-04T11:57:18.000-0500,131,173,82,11410.170,9.539,2,1439
11:57:19.000 AM,1770224239.000,2026-02-04T11:57:19.000-0500,131,168,82,11418.490,9.494,2,1440
11:57:20.000 AM,1770224240.000,2026-02-04T11:57:20.000-0500,131,162,82,11428.930,9.439,2,1441
11:57:21.000 AM,1770224241.000,2026-02-04T11:57:21.000-0500,131,158,83,11438.870,9.587,2,1442
11:57:22.000 AM,1770224242.000,2026-02-04T11:57:22.000-0500,131,155,83,11447.730,9.422,2,1443
11:57:23.000 AM,1770224243.000,2026-02-04T11:57:23.000-0500,131,144,83,11456.390,9.651,2,1444
11:57:24.000 AM,1770224244.000,2026-02-04T11:57:24.000-0500,131,136,84,11466.700,9.508,2,1445
11:57:25.000 AM,1770224245.000,2026-02-04T11:57:25.000-0500,132,138,84,11476.920,9.628,2,1446
11:57:26.000 AM,1770224246.000,2026-02-04T11:57:26.000-0500,132,142,84,11485.260,9.636,2,1447
11:57:27.000 AM,1770224247.000,2026-02-04T11:57:27.000-0500,132,137,83,11495.650,9.657,2,1448
11:57:28.000 AM,1770224248.000,2026-02-04T11:57:28.000-0500,132,128,83,11506.640,9.532,2,1449
11:57:29.000 AM,1770224249.000,2026-02-04T11:57:29.000-0500,132,124,83,11516.510,9.697,2,1450
11:57:30.000 AM,1770224250.000,2026-02-04T11:57:30.000-0500,133,123,83,11526.130,9.492,2,1451
11:57:31.000 AM,1770224251.000,2026-02-04T11:57:31.000-0500,133,124,82,11535.330,9.539,2,1452
11:57:32.000 AM,1770224252.000,2026-02-04T11:57:32.000-0500,133,125,82,11545.760,9.495,2,1453
11:57:33.000 AM,1770224253.000,2026-02-04T11:57:33.000-0500,133,125,82,11554.110,9.429,2,1454
11:57:34.000 AM,1770224254.000,2026-02-04T11:57:34.000-0500,133,124,82,11564.540,9.507,2,1455
11:57:35.000 AM,1770224255.000,2026-02-04T11:57:35.000-0500,133,123,82,11574.700,9.432,2,1456
11:57:36.000 AM,1770224256.000,2026-02-04T11:57:36.000-0500,133,122,81,11585.300,9.352,2,1457
11:57:37.000 AM,1770224257.000,2026-02-04T11:57:37.000-0500,133,122,81,11593.730,9.279,2,1458
11:57:38.000 AM,1770224258.000,2026-02-04T11:57:38.000-0500,133,123,81,11604.170,9.361,2,1459
11:57:39.000 AM,1770224259.000,2026-02-04T11:57:39.000-0500,133,127,81,11612.520,9.324,2,1460
11:57:40.000 AM,1770224260.000,2026-02-04T11:57:40.000-0500,132,130,81,11621.800,9.363,2,1461
11:57:41.000 AM,1770224261.000,2026-02-04T11:57:41.000-0500,132,132,81,11631.240,9.344,2,1462
11:57:42.000 AM,1770224262.000,2026-02-04T11:57:42.000-0500,132,136,82,11641.720,9.324,2,1463
11:57:43.000 AM,1770224263.000,2026-02-04T11:57:43.000-0500,132,136,82,11650.030,9.453,2,1464
11:57:44.000 AM,1770224264.000,2026-02-04T11:57:44.000-0500,131,135,82,11660.500,9.323,2,1465
11:57:45.000 AM,1770224265.000,2026-02-04T11:57:45.000-0500,131,136,83,11668.850,9.442,2,1466
11:57:46.000 AM,1770224266.000,2026-02-04T11:57:46.000-0500,131,138,83,11681.180,9.321,2,1467
11:57:47.000 AM,1770224267.000,2026-02-04T11:57:47.000-0500,131,136,83,11688.020,9.456,2,1468
11:57:48.000 AM,1770224268.000,2026-02-04T11:57:48.000-0500,131,134,83,11700.090,9.409,2,1469
11:57:49.000 AM,1770224269.000,2026-02-04T11:57:49.000-0500,130,135,83,11709.810,9.689,2,1470
11:57:50.000 AM,1770224270.000,2026-02-04T11:57:50.000-0500,130,136,83,11718.910,9.584,2,1471
11:57:51.000 AM,1770224271.000,2026-02-04T11:57:51.000-0500,130,136,83,11729.350,9.622,2,1472
11:57:52.000 AM,1770224272.000,2026-02-04T11:57:52.000-0500,130,131,83,11737.640,9.689,2,1473
11:57:53.000 AM,1770224273.000,2026-02-04T11:57:53.000-0500,130,129,83,11748.120,9.544,2,1474
11:57:54.000 AM,1770224274.000,2026-02-04T11:57:54.000-0500,129,128,83,11756.270,9.495,2,1475
11:57:55.000 AM,1770224275.000,2026-02-04T11:57:55.000-0500,129,129,83,11766.890,9.605,2,1476
11:57:56.000 AM,1770224276.000,2026-02-04T11:57:56.000-0500,129,133,83,11776.350,9.484,2,1477
11:57:57.000 AM,1770224277.000,2026-02-04T11:57:57.000-0500,128,130,83,11785.660,9.522,2,1478
11:57:58.000 AM,1770224278.000,2026-02-04T11:57:58.000-0500,128,128,83,11796.090,9.610,2,1479
11:57:59.000 AM,1770224279.000,2026-02-04T11:57:59.000-0500,128,125,83,11806.360,9.653,2,1480
11:58:00.000 AM,1770224280.000,2026-02-04T11:58:00.000-0500,127,126,83,11816.940,9.367,2,1481
11:58:01.000 AM,1770224281.000,2026-02-04T11:58:01.000-0500,127,128,83,11825.300,9.621,2,1482
11:58:02.000 AM,1770224282.000,2026-02-04T11:58:02.000-0500,127,129,83,11835.730,9.550,2,1483
11:58:03.000 AM,1770224283.000,2026-02-04T11:58:03.000-0500,127,127,83,11844.090,9.447,2,1484
11:58:04.000 AM,1770224284.000,2026-02-04T11:58:04.000-0500,127,132,83,11854.510,9.636,2,1485
11:58:05.000 AM,1770224285.000,2026-02-04T11:58:05.000-0500,127,139,84,11862.850,9.649,2,1486
11:58:06.000 AM,1770224286.000,2026-02-04T11:58:06.000-0500,127,143,84,11873.140,9.653,2,1487
11:58:07.000 AM,1770224287.000,2026-02-04T11:58:07.000-0500,126,145,84,11883.710,9.581,2,1488
11:58:08.000 AM,1770224288.000,2026-02-04T11:58:08.000-0500,126,147,84,11892.060,9.718,2,1489
11:58:09.000 AM,1770224289.000,2026-02-04T11:58:09.000-0500,126,148,84,11902.500,9.583,2,1490
11:58:10.000 AM,1770224290.000,2026-02-04T11:58:10.000-0500,126,155,84,11914.990,9.689,2,1491
11:58:11.000 AM,1770224291.000,2026-02-04T11:58:11.000-0500,126,159,84,11923.350,9.542,2,1492
11:58:12.000 AM,1770224292.000,2026-02-04T11:58:12.000-0500,126,156,83,11933.740,9.574,2,1493
11:58:13.000 AM,1770224293.000,2026-02-04T11:58:13.000-0500,126,156,82,11941.990,9.534,2,1494
11:58:14.000 AM,1770224294.000,2026-02-04T11:58:14.000-0500,126,161,81,11952.560,9.358,2,1495
11:58:15.000 AM,1770224295.000,2026-02-04T11:58:15.000-0500,126,177,81,11960.920,9.406,2,1496
11:58:16.000 AM,1770224296.000,2026-02-04T11:58:16.000-0500,126,188,81,11971.060,9.539,2,1497
11:58:17.000 AM,1770224297.000,2026-02-04T11:58:17.000-0500,125,193,81,11979.200,9.424,2,1498
11:58:18.000 AM,1770224298.000,2026-02-04T11:58:18.000-0500,125,198,81,11992.180,9.395,2,1499
11:58:19.000 AM,1770224299.000,2026-02-04T11:58:19.000-0500,126,199,82,12000.350,9.484,2,1500
11:58:20.000 AM,1770224300.000,2026-02-04T11:58:20.000-0500,126,199,82,12010.960,9.270,2,1501
11:58:21.000 AM,1770224301.000,2026-02-04T11:58:21.000-0500,126,200,82,12019.320,9.364,2,1502
11:58:22.000 AM,1770224302.000,2026-02-04T11:58:22.000-0500,126,199,82,12029.750,9.539,2,1503
11:58:23.000 AM,1770224303.000,2026-02-04T11:58:23.000-0500,126,190,82,12038.110,9.463,2,1504
11:58:24.000 AM,1770224304.000,2026-02-04T11:58:24.000-0500,126,183,83,12048.420,9.583,2,1505
11:58:25.000 AM,1770224305.000,2026-02-04T11:58:25.000-0500,127,180,83,12057.260,9.500,2,1506
11:58:26.000 AM,1770224306.000,2026-02-04T11:58:26.000-0500,127,178,84,12067.310,9.576,2,1507
11:58:27.000 AM,1770224307.000,2026-02-04T11:58:27.000-0500,127,177,84,12077.370,9.671,2,1508
11:58:28.000 AM,1770224308.000,2026-02-04T11:58:28.000-0500,127,169,84,12088.630,9.652,2,1509
11:58:29.000 AM,1770224309.000,2026-02-04T11:58:29.000-0500,128,153,84,12098.560,9.547,2,1510
11:58:30.000 AM,1770224310.000,2026-02-04T11:58:30.000-0500,128,145,84,12106.940,9.628,2,1511
11:58:31.000 AM,1770224311.000,2026-02-04T11:58:31.000-0500,128,140,84,12117.340,9.684,2,1512
11:58:32.000 AM,1770224312.000,2026-02-04T11:58:32.000-0500,128,136,83,12126.580,9.602,2,1513
11:58:33.000 AM,1770224313.000,2026-02-04T11:58:33.000-0500,129,130,83,12136.070,9.741,2,1514
11:58:34.000 AM,1770224314.000,2026-02-04T11:58:34.000-0500,129,126,83,12146.570,9.665,2,1515
11:58:35.000 AM,1770224315.000,2026-02-04T11:58:35.000-0500,130,128,84,12154.920,9.498,2,1516
11:58:36.000 AM,1770224316.000,2026-02-04T11:58:36.000-0500,130,127,83,12165.320,9.716,2,1517
11:58:37.000 AM,1770224317.000,2026-02-04T11:58:37.000-0500,130,126,83,12174.740,9.650,2,1518
11:58:38.000 AM,1770224318.000,2026-02-04T11:58:38.000-0500,131,127,83,12184.110,9.669,2,1519
11:58:39.000 AM,1770224319.000,2026-02-04T11:58:39.000-0500,131,128,83,12194.630,9.625,2,1520
11:58:40.000 AM,1770224320.000,2026-02-04T11:58:40.000-0500,131,133,83,12203.510,9.658,2,1521
11:58:41.000 AM,1770224321.000,2026-02-04T11:58:41.000-0500,131,132,83,12215.360,9.538,2,1522
11:58:42.000 AM,1770224322.000,2026-02-04T11:58:42.000-0500,131,132,84,12225.820,9.701,2,1523
11:58:43.000 AM,1770224323.000,2026-02-04T11:58:43.000-0500,131,133,84,12234.120,9.549,2,1524
11:58:44.000 AM,1770224324.000,2026-02-04T11:58:44.000-0500,131,129,84,12244.580,9.764,2,1525
11:58:45.000 AM,1770224325.000,2026-02-04T11:58:45.000-0500,131,126,83,12254.220,9.628,2,1526
11:58:46.000 AM,1770224326.000,2026-02-04T11:58:46.000-0500,130,127,83,12263.380,9.554,2,1527
11:58:47.000 AM,1770224327.000,2026-02-04T11:58:47.000-0500,130,136,84,12273.790,9.650,2,1528
11:58:48.000 AM,1770224328.000,2026-02-04T11:58:48.000-0500,130,136,83,12282.150,9.597,2,1529
11:58:49.000 AM,1770224329.000,2026-02-04T11:58:49.000-0500,130,133,83,12292.580,9.660,2,1530
11:58:50.000 AM,1770224330.000,2026-02-04T11:58:50.000-0500,130,128,83,12301.180,9.739,2,1531
11:58:51.000 AM,1770224331.000,2026-02-04T11:58:51.000-0500,130,131,83,12310.800,9.531,2,1532
11:58:52.000 AM,1770224332.000,2026-02-04T11:58:52.000-0500,129,133,83,12320.280,9.673,2,1533
11:58:53.000 AM,1770224333.000,2026-02-04T11:58:53.000-0500,129,132,84,12330.140,9.595,2,1534
11:58:54.000 AM,1770224334.000,2026-02-04T11:58:54.000-0500,129,132,84,12342.630,9.662,2,1535
11:58:55.000 AM,1770224335.000,2026-02-04T11:58:55.000-0500,129,133,83,12350.960,9.542,2,1536
11:58:56.000 AM,1770224336.000,2026-02-04T11:58:56.000-0500,129,136,83,12361.400,9.597,2,1537
11:58:57.000 AM,1770224337.000,2026-02-04T11:58:57.000-0500,129,137,84,12371.280,9.694,2,1538
11:58:58.000 AM,1770224338.000,2026-02-04T11:58:58.000-0500,129,138,85,12378.860,9.777,2,1539
11:58:59.000 AM,1770224339.000,2026-02-04T11:58:59.000-0500,128,138,85,12390.620,9.736,2,1540
11:59:00.000 AM,1770224340.000,2026-02-04T11:59:00.000-0500,128,139,84,12398.970,9.810,2,1541
11:59:01.000 AM,1770224341.000,2026-02-04T11:59:01.000-0500,128,136,84,12409.400,9.835,2,1542
11:59:02.000 AM,1770224342.000,2026-02-04T11:59:02.000-0500,128,136,84,12419.830,9.628,2,1543
11:59:03.000 AM,1770224343.000,2026-02-04T11:59:03.000-0500,128,135,84,12429.530,9.585,2,1544
11:59:04.000 AM,1770224344.000,2026-02-04T11:59:04.000-0500,128,134,84,12438.590,9.583,2,1545
11:59:05.000 AM,1770224345.000,2026-02-04T11:59:05.000-0500,128,132,84,12449.030,9.613,2,1546
11:59:06.000 AM,1770224346.000,2026-02-04T11:59:06.000-0500,128,130,84,12457.390,9.542,2,1547
11:59:07.000 AM,1770224347.000,2026-02-04T11:59:07.000-0500,129,131,84,12468.010,9.808,2,1548
11:59:08.000 AM,1770224348.000,2026-02-04T11:59:08.000-0500,129,137,84,12479.410,9.690,2,1549
11:59:09.000 AM,1770224349.000,2026-02-04T11:59:09.000-0500,129,137,84,12488.490,9.673,2,1550
11:59:10.000 AM,1770224350.000,2026-02-04T11:59:10.000-0500,129,135,84,12499.080,9.682,2,1551
11:59:11.000 AM,1770224351.000,2026-02-04T11:59:11.000-0500,129,132,84,12508.680,9.683,2,1552
11:59:12.000 AM,1770224352.000,2026-02-04T11:59:12.000-0500,129,129,84,12517.650,9.731,2,1553
11:59:13.000 AM,1770224353.000,2026-02-04T11:59:13.000-0500,129,126,84,12528.290,9.655,2,1554
11:59:14.000 AM,1770224354.000,2026-02-04T11:59:14.000-0500,129,133,84,12537.360,9.713,2,1555
11:59:15.000 AM,1770224355.000,2026-02-04T11:59:15.000-0500,129,141,85,12547.020,9.597,2,1556
11:59:16.000 AM,1770224356.000,2026-02-04T11:59:16.000-0500,129,143,85,12556.630,9.729,2,1557
11:59:17.000 AM,1770224357.000,2026-02-04T11:59:17.000-0500,129,144,85,12566.310,9.673,2,1558
11:59:18.000 AM,1770224358.000,2026-02-04T11:59:18.000-0500,129,144,85,12576.280,9.696,2,1559
11:59:19.000 AM,1770224359.000,2026-02-04T11:59:19.000-0500,128,144,86,12586.710,10.021,2,1560
11:59:20.000 AM,1770224360.000,2026-02-04T11:59:20.000-0500,128,144,86,12598.280,9.805,2,1561
11:59:21.000 AM,1770224361.000,2026-02-04T11:59:21.000-0500,128,139,86,12608.670,9.962,2,1562
11:59:22.000 AM,1770224362.000,2026-02-04T11:59:22.000-0500,128,139,86,12617.890,9.790,2,1563
11:59:23.000 AM,1770224363.000,2026-02-04T11:59:23.000-0500,128,148,86,12628.400,9.944,2,1564
11:59:24.000 AM,1770224364.000,2026-02-04T11:59:24.000-0500,128,152,87,12638.230,9.935,2,1565
11:59:25.000 AM,1770224365.000,2026-02-04T11:59:25.000-0500,128,150,87,12647.980,9.976,2,1566
11:59:26.000 AM,1770224366.000,2026-02-04T11:59:26.000-0500,127,148,87,12656.800,10.147,2,1567
11:59:27.000 AM,1770224367.000,2026-02-04T11:59:27.000-0500,127,144,87,12668.490,10.023,2,1568
